2026-03-06 16:41:19,"YESTECH-SK","Merge branch 'feature/connecting-dynamic-v'"
2026-03-06 16:41:19,"YESTECH-SK","Loyalty frontend panel settings"
2026-03-06 13:52:12,"YESTECH-SK","Merge branch 'feature/abstracting-template'"
2026-03-06 13:52:12,"YESTECH-SK","Connecting dynamic variables (e.g. {coupon_code}) to previews"
2026-03-06 01:22:25,"YESTECH-SK","Merge branch 'feature/connecting-dynamic-v'"
2026-03-06 01:22:25,"YESTECH-SK","Abstracting template components for reuse in admin UI"
2026-03-05 16:37:13,"YESTECH-SK","Merge branch 'feature/designing-the-underl'"
2026-03-05 16:37:13,"YESTECH-SK","Connecting dynamic variables (e.g. {coupon_code}) to previews"
2026-03-04 11:28:59,"YESTECH-SK","Merge branch 'feature/connecting-the-front'"
2026-03-04 11:28:59,"YESTECH-SK","Designing the underlying JSON schema for campaign rules"
2026-03-02 23:34:43,"YESTECH-SK","Connecting the frontend state to the backend saving logic"
2026-03-02 17:55:56,"YESTECH-SK","Merge branch 'feature/setting-up-expiratio'"
2026-03-02 17:55:56,"YESTECH-SK","Connecting the frontend state to the backend saving logic"
2026-03-02 14:44:11,"YESTECH-SK","Setting up expiration date and usage limit inputs"
2026-03-02 11:23:38,"YESTECH-SK","Merge branch 'feature/setting-up-expiratio' for milestone release"
2026-03-02 11:23:38,"YESTECH-SK","Merge branch 'feature/developing-the-targe'"
2026-03-02 11:23:38,"YESTECH-SK","Setting up expiration date and usage limit inputs"
2026-02-27 22:23:49,"YESTECH-SK","Merge branch 'feature/handling-state-trans'"
2026-02-27 22:23:49,"YESTECH-SK","Developing the 'Target Audience' selection dropdown logic"
2026-02-27 17:10:28,"YESTECH-SK","Merge branch 'feature/integrating-url-coup'"
2026-02-27 17:10:28,"YESTECH-SK","Handling state transitions between campaign types"
2026-02-27 12:13:03,"YESTECH-SK","Merge branch 'feature/overtime-loyalty-pro'"
2026-02-27 12:13:03,"YESTECH-SK","Integrating URL coupon code generation fields"
2026-02-26 22:46:06,"YESTECH-SK","Merge branch 'feature/integrating-wp-nonce'"
2026-02-26 22:46:06,"YESTECH-SK","Overtime: Loyalty Proxy Admin React-inspired UI structure"
2026-02-26 19:59:40,"YESTECH-SK","Merge branch 'feature/building-the-monthly'"
2026-02-26 19:59:40,"YESTECH-SK","Integrating WP nonce and AJAX save endpoints for campaigns"
2026-02-26 16:43:03,"YESTECH-SK","Merge branch 'feature/developing-the-condi'"
2026-02-26 16:43:03,"YESTECH-SK","Building the Monthly Recurring Rewards configuration wizard"
2026-02-26 12:10:01,"YESTECH-SK","Merge branch 'feature/discount-rules-react'"
2026-02-26 12:10:01,"YESTECH-SK","Developing the condition builder (Cart subtotal vs Item count)"
2026-02-25 22:09:18,"YESTECH-SK","Discount Rules UI: Prototyping the BOGO and Percentage discount toggles"
2026-02-25 12:04:20,"YESTECH-SK","Merge branch 'feature/building-the-monthly'"
2026-02-25 12:04:20,"YESTECH-SK","Discount Rules React-inspired UI structure"
2026-02-24 22:43:03,"YESTECH-SK","Merge branch 'feature/sanitizing-wordpress'"
2026-02-24 22:43:03,"YESTECH-SK","Building the Monthly Recurring Rewards configuration wizard"
2026-02-24 17:43:16,"YESTECH-SK","Sanitizing WordPress focus styles to prevent UI leakage"
2026-02-24 14:25:35,"YESTECH-SK","Merge branch 'feature/syncing-global-prima'"
2026-02-24 14:25:35,"YESTECH-SK","Sanitizing WordPress focus styles to prevent UI leakage"
2026-02-24 11:55:34,"YESTECH-SK","Syncing global primary brand colors into the UI state"
2026-02-24 01:07:07,"YESTECH-SK","Merge branch 'feature/resolving-footer-ove'"
2026-02-24 01:07:07,"YESTECH-SK","Syncing global primary brand colors into the UI state"
2026-02-23 22:34:50,"YESTECH-SK","Resolving footer overlap issue in the WordPress dashboard"
2026-02-23 17:50:06,"YESTECH-SK","Merge branch 'feature/implementing-live-pr'"
2026-02-23 17:50:06,"YESTECH-SK","Resolving footer overlap issue in the WordPress dashboard"
2026-02-23 12:20:44,"YESTECH-SK","Implementing live preview mockup for Advocate Email"
2026-02-22 22:57:46,"YESTECH-SK","Merge branch 'feature/setting-up-the-react'"
2026-02-22 22:57:46,"YESTECH-SK","Implementing live preview mockup for Advocate Email"
2026-02-22 20:06:06,"YESTECH-SK","Setting up the React-inspired container and tab navigation"
2026-02-22 17:10:45,"YESTECH-SK","Merge branch 'feature/loyalty-proxy-admin-'"
2026-02-22 17:10:45,"YESTECH-SK","Setting up the React-inspired container and tab navigation"
2026-02-22 16:02:43,"YESTECH-SK","Loyalty Proxy Admin React-inspired UI structure"
2026-02-22 11:04:02,"YESTECH-SK","Merge branch 'feature/decoupling-legacy-co'"
2026-02-22 11:04:02,"YESTECH-SK","Loyalty Proxy Admin React-inspired UI structure"
2026-02-20 23:18:00,"YESTECH-SK","Merge branch 'feature/standardizing-the-br'"
2026-02-20 23:18:00,"YESTECH-SK","Decoupling legacy code from class-o100-settings.php"
2026-02-20 20:06:58,"YESTECH-SK","Standardizing the branch management interface responsiveness"
2026-02-20 17:37:50,"YESTECH-SK","Merge branch 'feature/optimizing-db-querie'"
2026-02-20 17:37:50,"YESTECH-SK","Standardizing the branch management interface responsiveness"
2026-02-20 12:06:27,"YESTECH-SK","Merge branch 'hotfix/bug-fixes-order100-b'"
2026-02-20 12:06:27,"YESTECH-SK","Optimizing DB queries for multi-branch schedule checks"
2026-02-19 21:54:39,"YESTECH-SK","Merge branch 'feature/handling-edge-cases-'"
2026-02-19 21:54:39,"YESTECH-SK","Bug fixes: Order100 branch schedule inheritance logic"
2026-02-19 14:22:30,"YESTECH-SK","Handling edge cases when global schedule is disabled"
2026-02-19 11:25:04,"YESTECH-SK","Merge branch 'feature/validating-end-to-en'"
2026-02-19 11:25:04,"YESTECH-SK","Handling edge cases when global schedule is disabled"
2026-02-18 21:14:18,"YESTECH-SK","Validating end-to-end configuration saving flow"
2026-02-18 17:16:13,"YESTECH-SK","Merge branch 'feature/decoupling-legacy-co'"
2026-02-18 17:16:13,"YESTECH-SK","Validating end-to-end configuration saving flow"
2026-02-18 14:16:18,"YESTECH-SK","Decoupling legacy code from class-o100-settings.php"
2026-02-18 11:40:30,"YESTECH-SK","Merge branch 'feature/resolving-no-methods'"
2026-02-18 11:40:30,"YESTECH-SK","Decoupling legacy code from class-o100-settings.php"
2026-02-17 22:31:06,"YESTECH-SK","Merge branch 'feature/order100-global-sche'"
2026-02-17 22:31:06,"YESTECH-SK","Resolving ''No Methods'' false positives in frontend"
2026-02-15 00:55:41,"YESTECH-SK","Merge branch 'feature/order100-branch-sche'"
2026-02-15 00:55:41,"YESTECH-SK","Order100 global schedule logic"
2026-02-14 21:55:21,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-14 13:55:11,"YESTECH-SK","Merge branch 'hotfix/urgent-fixes-order10'"
2026-02-14 13:55:11,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-14 01:00:33,"YESTECH-SK","Merge branch 'feature/order100-branch-sche'"
2026-02-14 01:00:33,"YESTECH-SK","Urgent fixes: Order100 branch schedule inheritance logic"
2026-02-13 22:22:40,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-13 18:54:26,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-13 16:32:20,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-13 12:20:54,"YESTECH-SK","Merge branch 'feature/focus-time-order100-'"
2026-02-13 12:20:54,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-12 00:32:01,"YESTECH-SK","Merge branch 'feature/order100-branch-sche'"
2026-02-12 00:32:01,"YESTECH-SK","Focus time: Order100 branch schedule inheritance logic"
2026-02-11 20:52:28,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-11 16:37:33,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-11 12:28:05,"YESTECH-SK","Merge branch 'feature/api-endpoint-optimiz'"
2026-02-11 12:28:05,"YESTECH-SK","Order100 branch schedule inheritance logic"
2026-02-10 17:07:01,"YESTECH-SK","API endpoint optimization for mobile clients"
2026-02-10 12:38:10,"YESTECH-SK","API endpoint optimization for mobile clients"
2026-02-09 12:12:00,"YESTECH-SK","API endpoint optimization for mobile clients"
2026-02-08 17:52:39,"YESTECH-SK","API endpoint optimization for mobile clients"
2026-02-08 12:51:04,"YESTECH-SK","Merge branch 'feature/api-endpoint-securin'"
2026-02-08 12:51:04,"YESTECH-SK","API endpoint optimization for mobile clients"
2026-02-07 19:15:34,"YESTECH-SK","Merge branch 'feature/api-endpoint-impleme'"
2026-02-07 19:15:34,"YESTECH-SK","API endpoint: Securing endpoints with nonce validation"
2026-02-07 16:26:11,"YESTECH-SK","API endpoint: Implementing pagination for large order histories"
2026-02-07 12:29:08,"YESTECH-SK","Merge branch 'feature/focus-time-api-endpo'"
2026-02-07 12:29:08,"YESTECH-SK","API endpoint: Implementing pagination for large order histories"
2026-02-06 22:52:24,"YESTECH-SK","Merge branch 'feature/api-endpoint-optimiz'"
2026-02-06 22:52:24,"YESTECH-SK","Focus time: API endpoint optimization for mobile clients(Code review and optimization)"
2026-02-06 17:51:08,"YESTECH-SK","API endpoint optimization for mobile clients(Code review and optimization)"
2026-02-06 14:40:28,"YESTECH-SK","API endpoint optimization for mobile clients(Debugging and troubleshooting)"
2026-02-05 16:53:17,"YESTECH-SK","API endpoint optimization for mobile clients(Debugging and troubleshooting)"
2026-02-05 11:41:42,"YESTECH-SK","API endpoint optimization for mobile clients(Debugging and troubleshooting)"
2026-02-04 17:16:00,"YESTECH-SK","API endpoint optimization for mobile clients(Unit testing)"
2026-02-04 14:04:33,"YESTECH-SK","Merge branch 'feature/api-endpoint-impleme'"
2026-02-04 14:04:33,"YESTECH-SK","API endpoint optimization for mobile clients(Unit testing)"
2026-02-04 11:02:24,"YESTECH-SK","Merge branch 'feature/api-endpoint-refacto'"
2026-02-04 11:02:24,"YESTECH-SK","API endpoint: Implementing Redis caching layer for menu load"
2026-02-03 12:14:59,"YESTECH-SK","Merge branch 'feature/api-endpoint-profili'"
2026-02-03 12:14:59,"YESTECH-SK","API endpoint: Refactoring legacy GET /locations routing"
2026-02-02 16:48:35,"YESTECH-SK","Merge branch 'feature/api-endpoint-optimiz'"
2026-02-02 16:48:35,"YESTECH-SK","API endpoint: Profiling mobile endpoint latency under load"
2026-02-02 14:00:37,"YESTECH-SK","API endpoint optimization for mobile clients(Integration testing)"
2026-02-02 11:21:24,"YESTECH-SK","API endpoint optimization for mobile clients(Integration testing)"
2026-02-01 21:53:35,"YESTECH-SK","API endpoint optimization for mobile clients(Core logic implementation)"
2026-02-01 15:12:21,"YESTECH-SK","API endpoint optimization for mobile clients(Core logic implementation)"
2026-02-01 11:15:17,"YESTECH-SK","Merge branch 'feature/api-endpoint-optimiz' for milestone release"
2026-02-01 11:15:17,"YESTECH-SK","Merge branch 'feature/checkout-restoration'"
2026-02-01 11:15:17,"YESTECH-SK","API endpoint optimization for mobile clients(Core logic implementation)"
2026-01-31 12:50:13,"YESTECH-SK","Checkout restoration: Debugging edge cases in pickup method routing"
2026-01-30 21:57:10,"YESTECH-SK","Checkout restoration: Debugging edge cases in pickup method routing"
2026-01-30 11:57:20,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-29 21:15:13,"YESTECH-SK","Checkout restoration: Debugging edge cases in pickup method routing"
2026-01-29 14:40:53,"YESTECH-SK","Checkout restoration: Auditing and removing legacy ExFood dependencies"
2026-01-29 11:56:22,"YESTECH-SK","Merge branch 'feature/focus-time-checkout-'"
2026-01-29 11:56:22,"YESTECH-SK","Checkout restoration: Auditing and removing legacy ExFood dependencies"
2026-01-28 17:49:35,"YESTECH-SK","Merge branch 'feature/checkout-restoration'"
2026-01-28 17:49:35,"YESTECH-SK","Focus time: Checkout restoration and decoupling legacy code"
2026-01-28 12:44:51,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-27 22:04:16,"YESTECH-SK","Checkout restoration: Debugging edge cases in pickup method routing"
2026-01-27 17:53:20,"YESTECH-SK","Checkout restoration: End-to-end regression validation for checkout flow"
2026-01-27 15:44:07,"YESTECH-SK","Checkout restoration: End-to-end regression validation for checkout flow"
2026-01-27 12:36:38,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-26 23:06:07,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-26 18:13:32,"YESTECH-SK","Checkout restoration: Consolidating configuration into O100_Public"
2026-01-26 14:58:55,"YESTECH-SK","Checkout restoration: Cleaning up redundant database option fields"
2026-01-26 12:23:34,"YESTECH-SK","Checkout restoration: Refactoring guest vs logged-in user routing"
2026-01-25 23:25:59,"YESTECH-SK","Checkout restoration: Resolving performance latency and 10-second delay"
2026-01-25 20:19:19,"YESTECH-SK","Checkout restoration: Managing UI state for delivery timeslot selectors"
2026-01-25 17:52:37,"YESTECH-SK","Checkout restoration: Decoupling WooCommerce payment gateway hooks"
2026-01-25 16:19:43,"YESTECH-SK","Checkout restoration: Rewriting core order submission AJAX handler"
2026-01-25 12:03:36,"YESTECH-SK","Merge branch 'hotfix/urgent-fixes-checkou'"
2026-01-25 12:03:36,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-24 22:56:07,"YESTECH-SK","Merge branch 'feature/checkout-restoration'"
2026-01-24 22:56:07,"YESTECH-SK","Urgent fixes: Checkout restoration and decoupling legacy code"
2026-01-24 17:43:44,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-24 12:27:50,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-23 21:55:46,"YESTECH-SK","Checkout restoration and decoupling legacy code"
2026-01-23 16:46:22,"YESTECH-SK","Merge branch 'feature/technical-documentat'"
2026-01-23 16:46:22,"YESTECH-SK","Checkout restoration: Auditing and safely removing legacy ExFood hooks"
2026-01-23 12:43:08,"YESTECH-SK","Merge branch 'feature/late-evening-coding-'"
2026-01-23 12:43:08,"YESTECH-SK","Technical documentation for webhook integrations"
2026-01-23 02:04:07,"YESTECH-SK","Merge branch 'feature/establishing-code-fo'"
2026-01-23 02:04:07,"YESTECH-SK","Late evening coding: Checkout restoration and decoupling legacy code"
2026-01-22 22:19:57,"YESTECH-SK","Merge branch 'feature/architecture-plannin'"
2026-01-22 22:19:57,"YESTECH-SK","Establishing code formatting and linting standards"
2026-01-22 17:26:28,"YESTECH-SK","Architecture planning: Reviewing security and nonce validation strategies"
2026-01-22 12:54:42,"YESTECH-SK","Architecture planning: Designing WP-Cron intervals for monthly rewards"
2026-01-21 23:54:09,"YESTECH-SK","Architecture planning: Evaluating third-party dependencies for Phase 2"
2026-01-21 21:31:58,"YESTECH-SK","Merge branch 'feature/mocking-up-data-flow'"
2026-01-21 21:31:58,"YESTECH-SK","Architecture planning: Evaluating third-party dependencies for Phase 2"
2026-01-21 17:23:10,"YESTECH-SK","Merge branch 'feature/architecture-plannin'"
2026-01-21 17:23:10,"YESTECH-SK","Mocking up data flow for URL coupons validation"
2026-01-21 14:19:31,"YESTECH-SK","Architecture planning: Structuring React-based Loyalty Proxy Admin"
2026-01-20 22:46:58,"YESTECH-SK","Merge branch 'feature/defining-rest-api-pa'"
2026-01-20 22:46:58,"YESTECH-SK","Architecture planning: Defining REST API payloads for mobile sync"
2026-01-20 16:50:30,"YESTECH-SK","Merge branch 'feature/designing-global-vs-'"
2026-01-20 16:50:30,"YESTECH-SK","Defining REST API payloads for mobile sync"
2026-01-20 12:53:21,"YESTECH-SK","Designing global vs branch override inheritance flow"
2026-01-19 23:14:04,"YESTECH-SK","Merge branch 'feature/designing-the-wp-cro'"
2026-01-19 23:14:04,"YESTECH-SK","Designing global vs branch override inheritance flow"
2026-01-19 17:31:47,"YESTECH-SK","Designing the WP-Cron job queuing system architecture"
2026-01-19 13:05:54,"YESTECH-SK","Merge branch 'feature/creating-class-diagr'"
2026-01-19 13:05:54,"YESTECH-SK","Designing the WP-Cron job queuing system architecture"
2026-01-17 22:20:13,"YESTECH-SK","Merge branch 'feature/researching-caching-'"
2026-01-17 22:20:13,"YESTECH-SK","Creating class diagrams for the core Loyalty engine"
2026-01-17 17:37:32,"YESTECH-SK","Merge branch 'feature/defining-data-models'"
2026-01-17 17:37:32,"YESTECH-SK","Researching caching strategies for fast menu rendering"
2026-01-17 16:27:49,"YESTECH-SK","Defining data models for the new Product Addons system"
2026-01-17 12:34:49,"YESTECH-SK","Merge branch 'feature/drafting-checkout-fl'"
2026-01-17 12:34:49,"YESTECH-SK","Defining data models for the new Product Addons system"
2026-01-16 20:07:38,"YESTECH-SK","Drafting checkout flow state machines"
2026-01-16 12:19:26,"YESTECH-SK","Merge branch 'feature/prototyping-inherita'"
2026-01-16 12:19:26,"YESTECH-SK","Drafting checkout flow state machines"
2026-01-15 20:29:46,"YESTECH-SK","Merge branch 'feature/evaluating-database-'"
2026-01-15 20:29:46,"YESTECH-SK","Prototyping inheritance logic for global vs local settings"
2026-01-14 22:26:48,"YESTECH-SK","Merge branch 'feature/designing-modular-fo'"
2026-01-14 22:26:48,"YESTECH-SK","Evaluating database migration paths from Phase 1"
2026-01-14 17:39:46,"YESTECH-SK","Designing modular folder structure for Phase 2 components"
2026-01-14 12:24:31,"YESTECH-SK","Merge branch 'feature/assessing-legacy-mon'"
2026-01-14 12:24:31,"YESTECH-SK","Designing modular folder structure for Phase 2 components"
2026-01-13 21:38:40,"YESTECH-SK","Assessing legacy monolithic codebase structure"
2026-01-13 17:14:15,"YESTECH-SK","Merge branch 'feature/competitor-analysis-'"
2026-01-13 17:14:15,"YESTECH-SK","Assessing legacy monolithic codebase structure"
2026-01-13 14:36:10,"YESTECH-SK","Competitor analysis on branch schedule management"
2026-01-13 11:42:26,"YESTECH-SK","Merge branch 'feature/feasibility-study-on'"
2026-01-13 11:42:26,"YESTECH-SK","Competitor analysis on branch schedule management"
2026-01-12 21:14:50,"YESTECH-SK","Merge branch 'feature/defining-core-featur'"
2026-01-12 21:14:50,"YESTECH-SK","Feasibility study on decoupling legacy ExFood codebase"
2026-01-12 17:05:48,"YESTECH-SK","Defining core features for Phase 2 MVP"
2026-01-12 13:06:52,"YESTECH-SK","Defining core features for Phase 2 MVP"
2026-01-11 14:27:30,"YESTECH-SK","Merge branch 'feature/initiation-and-requi'"
2026-01-11 14:27:30,"YESTECH-SK","Defining core features for Phase 2 MVP"
2026-01-11 11:24:25,"YESTECH-SK","Merge branch 'feature/scoping-the-react-in'"
2026-01-11 11:24:25,"YESTECH-SK","initiation and requirement scoping"
2026-01-09 21:26:35,"YESTECH-SK","Merge branch 'feature/order100-project-ini'"
2026-01-09 21:26:35,"YESTECH-SK","Scoping the React-inspired Loyalty Proxy Admin UI"
2026-01-09 16:50:37,"YESTECH-SK","Order100 project initiation and requirement scoping"
2026-01-09 12:24:58,"YESTECH-SK","Merge branch 'feature/defining-the-scope-f'"
2026-01-09 12:24:58,"YESTECH-SK","Order100 project initiation and requirement scoping"
2026-01-08 16:40:45,"YESTECH-SK","Merge branch 'feature/reviewing-branch-man'"
2026-01-08 16:40:45,"YESTECH-SK","Defining the scope for the new Product Addons UI"
2026-01-08 12:20:20,"YESTECH-SK","Merge branch 'feature/gathering-stakeholde'"
2026-01-08 12:20:20,"YESTECH-SK","Reviewing branch management pain points with clients"
2026-01-07 21:40:51,"YESTECH-SK","Merge branch 'feature/kickoff-meeting-and-'"
2026-01-07 21:40:51,"YESTECH-SK","Gathering stakeholder input for the new Loyalty system"
2026-01-07 12:22:14,"YESTECH-SK","Merge branch 'feature/setting-up-project-m'"
2026-01-07 12:22:14,"YESTECH-SK","Kickoff meeting and Phase 2 milestone planning"
2026-01-06 22:26:40,"YESTECH-SK","Setting up project management boards and issue trackers"
2026-01-06 16:57:17,"YESTECH-SK","Merge branch 'feature/order100-project-ini'"
2026-01-06 16:57:17,"YESTECH-SK","Setting up project management boards and issue trackers"
2026-01-06 14:49:19,"YESTECH-SK","Merge branch 'feature/reviewing-current-ch'"
2026-01-06 14:49:19,"YESTECH-SK","Order100 project initiation and requirement scoping"
2026-01-06 12:50:33,"YESTECH-SK","Reviewing current checkout flow bottlenecks"
2026-01-06 10:46:01,"YESTECH-SK","Merge branch 'feature/creating-the-6-month'"
2026-01-06 10:46:01,"YESTECH-SK","Reviewing current checkout flow bottlenecks"
2026-01-05 22:31:32,"YESTECH-SK","Creating the 6-month Phase 2 development roadmap"
2026-01-05 16:48:31,"YESTECH-SK","Merge branch 'feature/identifying-legacy-e'"
2026-01-05 16:48:31,"YESTECH-SK","Creating the 6-month Phase 2 development roadmap"
2026-01-05 14:27:37,"YESTECH-SK","Identifying legacy ExFood features to be deprecated"
2026-01-05 11:42:54,"YESTECH-SK","Merge branch 'feature/defining-business-ob'"
2026-01-05 11:42:54,"YESTECH-SK","Identifying legacy ExFood features to be deprecated"
2026-01-04 21:53:09,"YESTECH-SK","Defining business objectives for the Order100 SaaS transition"
2026-01-04 17:04:21,"YESTECH-SK","Merge branch 'feature/analyzing-phase-1-me'"
2026-01-04 17:04:21,"YESTECH-SK","Defining business objectives for the Order100 SaaS transition"
2026-01-04 14:19:40,"YESTECH-SK","Analyzing Phase 1 merchant feedback and feature requests"
2026-01-04 12:34:39,"YESTECH-SK","Merge branch 'feature/order100-project-ini'"
2026-01-04 12:34:39,"YESTECH-SK","Analyzing Phase 1 merchant feedback and feature requests"
2026-01-02 17:05:18,"YESTECH-SK","Order100 project initiation and requirement scoping"
2026-01-01 12:00:00,"YESTECH-SK","Initial commit: Core repository structure and source code base layer"
